agent_id,task_type,capability_match,agent_current_load,agent_success_rate,task_complexity,duration_ms
agent_3,code_generation,0,1,0.9161,1.5,9309
agent_3,code_generation,0,2,0.9499,1.5,11006
agent_1,code_generation,0,0,0.9511,1.5,8299
agent_2,data_analysis,0,0,0.9578,1.2,8945
agent_3,text_processing,0,1,0.9255,1.0,6712
agent_2,text_processing,1,0,0.9784,1.0,2287
agent_3,data_analysis,1,3,0.9663,1.2,3354
agent_3,text_processing,0,3,0.9021,1.0,8498
agent_1,code_generation,0,2,0.9145,1.5,11226
agent_1,data_analysis,1,1,0.9372,1.2,2507
agent_1,data_analysis,1,0,0.9135,1.2,2196
agent_3,code_generation,0,1,0.9324,1.5,8762
agent_2,image_analysis,0,3,0.9848,1.8,18835
agent_3,image_analysis,1,2,0.9015,1.8,4210
agent_1,image_analysis,0,2,0.9273,1.8,15283
agent_2,data_analysis,0,2,0.9868,1.2,10551
agent_1,code_generation,0,3,0.9075,1.5,14046
agent_1,text_processing,1,2,0.9825,1.0,2463
agent_3,text_processing,0,1,0.9811,1.0,6805
agent_3,code_generation,0,1,0.9685,1.5,9757
agent_1,text_processing,1,3,0.9649,1.0,2889
agent_1,text_processing,1,3,0.9292,1.0,3073
agent_3,data_analysis,1,2,0.937,1.2,2705
agent_3,text_processing,0,1,0.9291,1.0,6351
agent_1,data_analysis,1,3,0.9405,1.2,3745
agent_2,data_analysis,0,3,0.927,1.2,11652
agent_1,data_analysis,1,0,0.9587,1.2,2394
agent_3,image_analysis,1,1,0.9452,1.8,3755
agent_3,text_processing,0,1,0.941,1.0,5945
agent_3,data_analysis,1,1,0.9062,1.2,2671
agent_1,image_analysis,0,1,0.9529,1.8,12076
agent_2,data_analysis,0,3,0.9588,1.2,11375
agent_1,image_analysis,0,2,0.9429,1.8,14587
agent_2,text_processing,1,2,0.9345,1.0,3373
agent_2,image_analysis,0,1,0.9452,1.8,13507
agent_3,image_analysis,1,0,0.9015,1.8,3502
agent_2,image_analysis,0,2,0.9217,1.8,16411
agent_2,image_analysis,0,0,0.9751,1.8,13732
agent_1,text_processing,1,2,0.9869,1.0,2839
agent_2,text_processing,1,2,0.9051,1.0,3238
agent_3,image_analysis,1,0,0.9674,1.8,3066
agent_3,text_processing,0,1,0.9567,1.0,6005
agent_1,code_generation,0,0,0.9313,1.5,9770
agent_1,data_analysis,1,1,0.9567,1.2,2796
agent_1,code_generation,0,3,0.9372,1.5,12364
agent_2,image_analysis,0,0,0.9642,1.8,12425
agent_3,code_generation,0,0,0.9303,1.5,7474
agent_3,image_analysis,1,1,0.9562,1.8,3974
agent_1,text_processing,1,1,0.9149,1.0,2445
agent_2,image_analysis,0,2,0.9356,1.8,16889
agent_2,data_analysis,0,1,0.9415,1.2,10762
agent_3,code_generation,0,1,0.9199,1.5,9857
agent_1,text_processing,1,0,0.9638,1.0,1849
agent_1,data_analysis,1,2,0.9486,1.2,3266
agent_2,text_processing,1,1,0.9241,1.0,2530
agent_1,code_generation,0,1,0.9305,1.5,9334
agent_3,image_analysis,1,2,0.961,1.8,3849
agent_3,code_generation,0,3,0.9398,1.5,11584
agent_1,text_processing,1,3,0.9774,1.0,2764
agent_3,code_generation,0,2,0.9213,1.5,10109
agent_1,image_analysis,0,1,0.9273,1.8,11239
agent_1,code_generation,0,2,0.9229,1.5,11023
agent_1,code_generation,0,3,0.9325,1.5,13914
agent_1,text_processing,1,2,0.9063,1.0,2665
agent_1,code_generation,0,0,0.9295,1.5,9581
agent_3,text_processing,0,1,0.9568,1.0,6561
agent_1,text_processing,1,2,0.9229,1.0,2426
agent_2,text_processing,1,2,0.9639,1.0,2842
agent_2,image_analysis,0,3,0.9436,1.8,17542
agent_2,data_analysis,0,0,0.918,1.2,8782
agent_3,data_analysis,1,2,0.9452,1.2,2550
agent_1,code_generation,0,0,0.9215,1.5,8518
agent_2,code_generation,1,2,0.9285,1.5,4961
agent_2,text_processing,1,3,0.9774,1.0,3198
agent_1,text_processing,1,3,0.9551,1.0,3084
agent_1,code_generation,0,0,0.9299,1.5,8285
agent_3,text_processing,0,3,0.9483,1.0,8105
agent_1,image_analysis,0,3,0.9812,1.8,15671
agent_2,code_generation,1,2,0.9328,1.5,4222
agent_2,data_analysis,0,0,0.9113,1.2,9282
agent_1,code_generation,0,0,0.9028,1.5,8929
agent_2,text_processing,1,1,0.9024,1.0,2993
agent_1,code_generation,0,3,0.9828,1.5,12626
agent_3,text_processing,0,1,0.9425,1.0,6504
agent_2,code_generation,1,1,0.9817,1.5,4523
agent_1,code_generation,0,3,0.9594,1.5,12139
agent_1,code_generation,0,1,0.9,1.5,10915
agent_1,code_generation,0,3,0.9408,1.5,12313
agent_3,text_processing,0,1,0.9332,1.0,6227
agent_3,text_processing,0,1,0.9545,1.0,5765
agent_2,image_analysis,0,3,0.95,1.8,17953
agent_1,code_generation,0,1,0.9066,1.5,10009
agent_3,text_processing,0,2,0.9353,1.0,7020
agent_1,code_generation,0,2,0.9667,1.5,11030
agent_1,data_analysis,1,1,0.9653,1.2,2922
agent_1,image_analysis,0,0,0.9332,1.8,11709
agent_3,image_analysis,1,3,0.9032,1.8,4588
agent_1,data_analysis,1,0,0.9863,1.2,2291
agent_3,code_generation,0,2,0.9359,1.5,10507
agent_2,image_analysis,0,3,0.9729,1.8,17027
agent_2,image_analysis,0,2,0.9482,1.8,16038
agent_1,image_analysis,0,3,0.9864,1.8,15596
agent_1,text_processing,1,3,0.949,1.0,3089
agent_3,data_analysis,1,3,0.9441,1.2,3082
agent_1,data_analysis,1,1,0.9401,1.2,2865
agent_1,image_analysis,0,1,0.9587,1.8,12515
agent_1,image_analysis,0,2,0.9815,1.8,14633
agent_2,image_analysis,0,0,0.9526,1.8,12412
agent_2,image_analysis,0,3,0.9759,1.8,18438
agent_1,image_analysis,0,3,0.9856,1.8,15961
agent_2,text_processing,1,3,0.9528,1.0,3469
agent_3,text_processing,0,1,0.944,1.0,5660
agent_2,image_analysis,0,0,0.9475,1.8,13297
agent_1,text_processing,1,3,0.9256,1.0,3156
agent_3,data_analysis,1,0,0.9593,1.2,2015
agent_1,text_processing,1,1,0.918,1.0,2245
agent_2,image_analysis,0,3,0.901,1.8,19248
agent_2,data_analysis,0,1,0.9492,1.2,9597
agent_3,text_processing,0,0,0.9608,1.0,5500
agent_1,image_analysis,0,1,0.9558,1.8,13624
agent_1,data_analysis,1,2,0.9826,1.2,3068
agent_2,image_analysis,0,0,0.9573,1.8,13029
agent_3,text_processing,0,0,0.9409,1.0,5782
agent_3,code_generation,0,3,0.9642,1.5,11464
agent_2,data_analysis,0,3,0.9646,1.2,12349
agent_3,data_analysis,1,1,0.9554,1.2,2401
agent_1,code_generation,0,2,0.9176,1.5,11424
agent_1,image_analysis,0,0,0.9036,1.8,9802
agent_2,data_analysis,0,1,0.9379,1.2,10069
agent_2,image_analysis,0,3,0.9041,1.8,17552
agent_2,data_analysis,0,1,0.9682,1.2,9770
agent_2,image_analysis,0,1,0.9761,1.8,15198
agent_2,data_analysis,0,2,0.9837,1.2,10800
agent_3,text_processing,0,1,0.9566,1.0,5610
agent_2,image_analysis,0,3,0.9322,1.8,18572
agent_2,image_analysis,0,2,0.9193,1.8,16048
agent_1,data_analysis,1,3,0.9251,1.2,3140
agent_3,code_generation,0,2,0.949,1.5,10796
agent_2,image_analysis,0,0,0.9771,1.8,13031
agent_1,code_generation,0,1,0.9315,1.5,10768
agent_2,text_processing,1,3,0.9834,1.0,3592
agent_1,code_generation,0,1,0.9016,1.5,10648
agent_2,text_processing,1,2,0.9247,1.0,3192
agent_2,image_analysis,0,1,0.9292,1.8,14152
agent_3,text_processing,0,3,0.9538,1.0,7489
agent_3,data_analysis,1,0,0.9654,1.2,2029
agent_1,code_generation,0,2,0.9347,1.5,11955
agent_3,data_analysis,1,3,0.9066,1.2,3348
agent_2,text_processing,1,0,0.913,1.0,2331
agent_2,code_generation,1,2,0.9319,1.5,4689
agent_1,data_analysis,1,1,0.9682,1.2,2878
agent_1,data_analysis,1,0,0.9275,1.2,2484
agent_2,code_generation,1,1,0.9139,1.5,3905
agent_3,image_analysis,1,0,0.9686,1.8,3248
agent_2,image_analysis,0,3,0.9303,1.8,18099
agent_3,data_analysis,1,2,0.9057,1.2,2559
agent_2,code_generation,1,0,0.9286,1.5,3288
agent_3,text_processing,0,3,0.9001,1.0,7724
agent_3,code_generation,0,0,0.9822,1.5,7505
agent_1,image_analysis,0,0,0.9024,1.8,11693
agent_2,image_analysis,0,0,0.909,1.8,14223
agent_3,code_generation,0,2,0.9064,1.5,10245
agent_1,text_processing,1,2,0.9803,1.0,2731
agent_2,code_generation,1,1,0.9529,1.5,3759
agent_1,data_analysis,1,3,0.9717,1.2,3513
agent_3,text_processing,0,3,0.934,1.0,8496
agent_1,text_processing,1,2,0.9234,1.0,2619
agent_2,data_analysis,0,2,0.923,1.2,11378
agent_3,data_analysis,1,2,0.9081,1.2,3037
agent_3,image_analysis,1,0,0.9405,1.8,3135
agent_2,image_analysis,0,2,0.9083,1.8,15971
agent_3,code_generation,0,1,0.9416,1.5,8532
agent_2,image_analysis,0,3,0.9187,1.8,20485
agent_2,data_analysis,0,0,0.9189,1.2,7870
agent_2,text_processing,1,1,0.9723,1.0,2507
agent_1,data_analysis,1,0,0.9394,1.2,2195
agent_3,code_generation,0,1,0.9691,1.5,9933
agent_1,text_processing,1,3,0.978,1.0,3094
agent_3,code_generation,0,1,0.9581,1.5,8386
agent_1,data_analysis,1,2,0.981,1.2,3117
agent_2,code_generation,1,3,0.9267,1.5,5709
agent_3,code_generation,0,2,0.9763,1.5,10762
agent_2,image_analysis,0,2,0.9287,1.8,15548
agent_2,data_analysis,0,0,0.9391,1.2,8169
agent_1,data_analysis,1,2,0.9737,1.2,3246
agent_1,data_analysis,1,1,0.9496,1.2,2498
agent_3,text_processing,0,3,0.952,1.0,8192
agent_1,image_analysis,0,1,0.9542,1.8,12590
agent_2,code_generation,1,1,0.9067,1.5,4385
agent_3,text_processing,0,2,0.9434,1.0,6498
agent_2,text_processing,1,1,0.9234,1.0,2755
agent_3,image_analysis,1,1,0.9662,1.8,3978
agent_3,code_generation,0,2,0.9257,1.5,10503
agent_3,code_generation,0,2,0.9507,1.5,10503
agent_1,data_analysis,1,2,0.925,1.2,2814
agent_1,code_generation,0,1,0.9644,1.5,11154
agent_3,code_generation,0,0,0.9231,1.5,8052
agent_2,text_processing,1,3,0.9874,1.0,3622
agent_3,code_generation,0,1,0.9462,1.5,9154
agent_3,code_generation,0,3,0.9142,1.5,12664
agent_1,text_processing,1,2,0.9761,1.0,2693
agent_1,image_analysis,0,1,0.9758,1.8,12567
agent_3,data_analysis,1,1,0.9891,1.2,2361
agent_1,data_analysis,1,2,0.9557,1.2,2883
agent_2,code_generation,1,0,0.9749,1.5,3618
agent_3,code_generation,0,1,0.906,1.5,8410
agent_3,code_generation,0,3,0.9419,1.5,12554
agent_2,code_generation,1,3,0.982,1.5,5640
agent_3,code_generation,0,0,0.9002,1.5,8607
agent_2,image_analysis,0,0,0.9232,1.8,12013
agent_3,image_analysis,1,3,0.9694,1.8,4519
agent_1,data_analysis,1,1,0.9086,1.2,2523
agent_3,code_generation,0,1,0.9172,1.5,9945
agent_1,image_analysis,0,2,0.9803,1.8,13214
agent_2,data_analysis,0,1,0.9375,1.2,9593
agent_2,text_processing,1,0,0.9062,1.0,2236
agent_2,data_analysis,0,0,0.926,1.2,7916
agent_2,text_processing,1,1,0.9007,1.0,2577
agent_1,image_analysis,0,1,0.9385,1.8,12191
agent_3,code_generation,0,0,0.9535,1.5,8058
agent_3,image_analysis,1,3,0.9114,1.8,4827
agent_1,image_analysis,0,1,0.9011,1.8,13290
agent_2,code_generation,1,2,0.9592,1.5,4539
agent_1,code_generation,0,0,0.9484,1.5,8599
agent_2,text_processing,1,1,0.9531,1.0,2700
agent_3,image_analysis,1,1,0.9389,1.8,4062
agent_3,image_analysis,1,3,0.983,1.8,4761
agent_3,text_processing,0,3,0.9079,1.0,8041
agent_3,code_generation,0,0,0.9246,1.5,8848
agent_3,data_analysis,1,0,0.9459,1.2,2220
agent_1,code_generation,0,0,0.9576,1.5,8354
agent_1,image_analysis,0,2,0.9302,1.8,15032
agent_1,text_processing,1,1,0.9237,1.0,2228
agent_2,image_analysis,0,2,0.9006,1.8,18249
agent_3,text_processing,0,1,0.9183,1.0,6756
agent_2,text_processing,1,0,0.9328,1.0,2367
agent_1,text_processing,1,1,0.9017,1.0,2407
agent_1,text_processing,1,0,0.9272,1.0,2006
agent_1,code_generation,0,3,0.9164,1.5,12236
agent_1,code_generation,0,2,0.9727,1.5,11592
agent_1,code_generation,0,3,0.9699,1.5,12059
agent_2,code_generation,1,3,0.9457,1.5,5251
agent_2,text_processing,1,3,0.9209,1.0,3630
agent_2,code_generation,1,3,0.9419,1.5,5607
agent_2,data_analysis,0,2,0.9007,1.2,11365
agent_2,text_processing,1,2,0.9505,1.0,3295
agent_1,image_analysis,0,0,0.913,1.8,10142
agent_1,text_processing,1,0,0.9353,1.0,1933
agent_1,data_analysis,1,3,0.9854,1.2,3426
agent_2,text_processing,1,2,0.9606,1.0,3205
agent_2,code_generation,1,0,0.9475,1.5,3899
agent_2,data_analysis,0,1,0.9418,1.2,10819
agent_3,code_generation,0,2,0.9119,1.5,10734
agent_2,data_analysis,0,2,0.9298,1.2,10975
agent_1,code_generation,0,1,0.9264,1.5,10980
agent_2,image_analysis,0,2,0.9744,1.8,17570
agent_3,code_generation,0,1,0.9039,1.5,9998
agent_3,data_analysis,1,2,0.9199,1.2,2933
agent_2,code_generation,1,2,0.9374,1.5,4919
agent_2,image_analysis,0,2,0.989,1.8,17814
agent_3,text_processing,0,0,0.9714,1.0,5273
agent_3,data_analysis,1,2,0.9751,1.2,2541
agent_3,image_analysis,1,3,0.9017,1.8,4649
agent_3,image_analysis,1,0,0.9405,1.8,2974
agent_3,text_processing,0,3,0.9043,1.0,8523
agent_3,code_generation,0,1,0.9027,1.5,9267
agent_2,image_analysis,0,0,0.9294,1.8,12066
agent_2,data_analysis,0,0,0.953,1.2,8797
agent_3,data_analysis,1,2,0.9542,1.2,2757
agent_1,code_generation,0,1,0.9022,1.5,11084
agent_2,data_analysis,0,0,0.9872,1.2,8984
agent_1,data_analysis,1,1,0.9419,1.2,2632
agent_2,data_analysis,0,2,0.9784,1.2,10840
agent_3,image_analysis,1,3,0.9442,1.8,4770
agent_1,code_generation,0,0,0.9569,1.5,8167
agent_3,code_generation,0,3,0.9527,1.5,12853
agent_2,data_analysis,0,2,0.9091,1.2,11618
agent_1,text_processing,1,2,0.9019,1.0,2708
agent_3,code_generation,0,0,0.968,1.5,7528
agent_2,data_analysis,0,2,0.9155,1.2,11281
agent_2,data_analysis,0,2,0.9702,1.2,11586
agent_1,image_analysis,0,1,0.9566,1.8,12099
agent_2,data_analysis,0,2,0.9521,1.2,11684
agent_3,data_analysis,1,2,0.9382,1.2,2697
agent_1,text_processing,1,0,0.9461,1.0,2056
agent_3,text_processing,0,3,0.943,1.0,8569
agent_3,data_analysis,1,2,0.9009,1.2,2907
agent_1,text_processing,1,1,0.9337,1.0,2221
agent_2,code_generation,1,2,0.956,1.5,4225
agent_2,data_analysis,0,3,0.9609,1.2,11621
agent_3,data_analysis,1,2,0.9263,1.2,2886
agent_3,image_analysis,1,3,0.9291,1.8,4627
agent_3,code_generation,0,3,0.969,1.5,12861
agent_2,text_processing,1,2,0.9897,1.0,3207
agent_3,code_generation,0,3,0.9337,1.5,11904
agent_1,text_processing,1,3,0.9125,1.0,2684
agent_3,text_processing,0,3,0.9169,1.0,7914
agent_2,code_generation,1,2,0.9559,1.5,4548
agent_2,data_analysis,0,1,0.9225,1.2,10445
agent_3,data_analysis,1,2,0.9144,1.2,2692
agent_1,data_analysis,1,2,0.9218,1.2,3154
agent_3,data_analysis,1,2,0.9597,1.2,2784
agent_1,code_generation,0,0,0.9651,1.5,9670
agent_2,code_generation,1,1,0.9676,1.5,4322
agent_2,text_processing,1,3,0.9312,1.0,3760
agent_2,code_generation,1,0,0.9203,1.5,3440
agent_2,text_processing,1,0,0.9487,1.0,2636
agent_3,image_analysis,1,2,0.91,1.8,3875
agent_1,code_generation,0,2,0.986,1.5,10601
agent_2,image_analysis,0,1,0.9806,1.8,15761
agent_3,code_generation,0,2,0.9796,1.5,11041
agent_3,image_analysis,1,0,0.9722,1.8,3430
agent_1,code_generation,0,3,0.9311,1.5,13199
agent_3,image_analysis,1,0,0.9642,1.8,2936
agent_2,data_analysis,0,0,0.9702,1.2,8196
agent_1,data_analysis,1,3,0.9776,1.2,3239
agent_3,image_analysis,1,0,0.9303,1.8,2981
agent_2,data_analysis,0,2,0.9895,1.2,11516
agent_2,text_processing,1,3,0.9831,1.0,3174
agent_1,code_generation,0,3,0.9623,1.5,13282
agent_2,code_generation,1,1,0.9648,1.5,4358
agent_1,code_generation,0,0,0.902,1.5,8743
agent_3,image_analysis,1,1,0.9725,1.8,3915
agent_1,text_processing,1,0,0.9473,1.0,2174
agent_2,code_generation,1,3,0.9805,1.5,5360
agent_2,image_analysis,0,3,0.9502,1.8,17865
agent_2,data_analysis,0,3,0.9869,1.2,12643
agent_3,image_analysis,1,3,0.9538,1.8,4332
agent_1,image_analysis,0,3,0.928,1.8,16160
agent_1,text_processing,1,2,0.9557,1.0,2423
agent_1,image_analysis,0,1,0.9039,1.8,13064
agent_2,image_analysis,0,3,0.9117,1.8,17591
agent_2,image_analysis,0,0,0.9045,1.8,11899
agent_1,code_generation,0,2,0.9108,1.5,12128
agent_1,image_analysis,0,0,0.9377,1.8,11475
agent_2,text_processing,1,2,0.9787,1.0,3374
agent_1,data_analysis,1,2,0.966,1.2,3393
agent_2,data_analysis,0,2,0.9884,1.2,11003
agent_1,code_generation,0,2,0.9121,1.5,11301
agent_1,code_generation,0,1,0.9801,1.5,10480
agent_3,code_generation,0,1,0.9499,1.5,8718
agent_1,image_analysis,0,2,0.9695,1.8,13709
agent_3,data_analysis,1,1,0.9118,1.2,2676
agent_1,data_analysis,1,0,0.9113,1.2,2173
agent_1,image_analysis,0,3,0.9693,1.8,16446
agent_1,image_analysis,0,0,0.9227,1.8,11585
agent_2,text_processing,1,1,0.9588,1.0,2697
agent_2,text_processing,1,3,0.9664,1.0,3603
agent_3,image_analysis,1,3,0.9853,1.8,4472
agent_2,code_generation,1,2,0.9847,1.5,5106
agent_3,data_analysis,1,0,0.9038,1.2,2229
agent_3,text_processing,0,1,0.9689,1.0,6244
agent_2,code_generation,1,2,0.9526,1.5,4678
agent_3,code_generation,0,0,0.9068,1.5,7993
agent_3,image_analysis,1,0,0.9096,1.8,3336
agent_2,code_generation,1,0,0.9685,1.5,3246
agent_1,data_analysis,1,2,0.9724,1.2,3414
agent_3,code_generation,0,3,0.9297,1.5,12415
agent_2,image_analysis,0,0,0.9259,1.8,12652
agent_3,text_processing,0,0,0.9493,1.0,5069
agent_1,code_generation,0,0,0.9221,1.5,8363
agent_1,text_processing,1,3,0.9124,1.0,3040
agent_2,code_generation,1,3,0.9279,1.5,5251
agent_3,code_generation,0,3,0.9245,1.5,12732
agent_1,image_analysis,0,3,0.9887,1.8,16433
agent_3,image_analysis,1,0,0.9143,1.8,3562
agent_2,code_generation,1,3,0.9237,1.5,5676
agent_2,data_analysis,0,0,0.9763,1.2,8687
agent_3,code_generation,0,3,0.9314,1.5,10815
agent_1,text_processing,1,2,0.9856,1.0,2643
agent_2,text_processing,1,2,0.9447,1.0,2925
agent_3,text_processing,0,2,0.9388,1.0,7413
agent_1,code_generation,0,0,0.9072,1.5,8589
agent_3,code_generation,0,2,0.9074,1.5,11198
agent_3,text_processing,0,1,0.9403,1.0,5786
agent_3,image_analysis,1,0,0.9027,1.8,3319
agent_1,text_processing,1,0,0.9388,1.0,1913
agent_3,image_analysis,1,2,0.9479,1.8,3946
agent_2,text_processing,1,1,0.9371,1.0,2882
agent_3,image_analysis,1,3,0.9785,1.8,4512
agent_2,image_analysis,0,0,0.9166,1.8,12477
agent_1,text_processing,1,0,0.9602,1.0,2100
agent_3,data_analysis,1,3,0.9351,1.2,3300
agent_3,text_processing,0,2,0.936,1.0,7018
agent_2,image_analysis,0,1,0.9468,1.8,14682
agent_3,code_generation,0,2,0.944,1.5,11559
agent_3,code_generation,0,3,0.9768,1.5,11347
agent_2,code_generation,1,2,0.978,1.5,4767
agent_1,text_processing,1,0,0.9669,1.0,1830
agent_3,data_analysis,1,2,0.9255,1.2,3046
agent_1,code_generation,0,3,0.9578,1.5,11828
agent_2,data_analysis,0,3,0.954,1.2,13360
agent_2,text_processing,1,2,0.9219,1.0,3332
agent_3,code_generation,0,2,0.9684,1.5,11187
agent_2,code_generation,1,3,0.9418,1.5,4738
agent_2,image_analysis,0,0,0.9616,1.8,13172
agent_2,text_processing,1,3,0.9468,1.0,3789
agent_3,code_generation,0,3,0.9587,1.5,11253
agent_2,text_processing,1,2,0.9113,1.0,3271
agent_3,data_analysis,1,2,0.9673,1.2,2564
agent_1,text_processing,1,0,0.9413,1.0,2128
agent_3,data_analysis,1,0,0.9823,1.2,2068
agent_1,image_analysis,0,1,0.9132,1.8,11830
agent_1,code_generation,0,1,0.9453,1.5,9619
agent_3,image_analysis,1,3,0.947,1.8,4419
agent_1,data_analysis,1,0,0.9477,1.2,2336
agent_1,text_processing,1,1,0.9344,1.0,2408
agent_3,code_generation,0,0,0.9276,1.5,7548
agent_1,code_generation,0,0,0.9165,1.5,8158
agent_2,code_generation,1,2,0.909,1.5,4833
agent_2,code_generation,1,3,0.9031,1.5,4988
agent_2,data_analysis,0,2,0.9226,1.2,11443
agent_3,image_analysis,1,2,0.937,1.8,4176
agent_3,code_generation,0,0,0.988,1.5,8887
agent_3,text_processing,0,0,0.9028,1.0,5926
agent_1,image_analysis,0,0,0.9378,1.8,11600
agent_3,code_generation,0,2,0.9837,1.5,10361
agent_1,data_analysis,1,2,0.9237,1.2,3378
agent_1,code_generation,0,0,0.9045,1.5,8226
agent_1,text_processing,1,2,0.963,1.0,2766
agent_1,text_processing,1,3,0.9153,1.0,2835
agent_2,code_generation,1,1,0.9275,1.5,4062
agent_3,code_generation,0,1,0.9618,1.5,9397
agent_3,data_analysis,1,3,0.9181,1.2,2971
agent_2,code_generation,1,1,0.9805,1.5,4202
agent_1,code_generation,0,2,0.9633,1.5,11260
agent_2,code_generation,1,3,0.9339,1.5,5475
agent_3,code_generation,0,2,0.9007,1.5,10294
agent_3,image_analysis,1,1,0.9212,1.8,3466
agent_2,data_analysis,0,2,0.9679,1.2,10223
agent_2,text_processing,1,2,0.9131,1.0,3118
agent_2,image_analysis,0,2,0.9495,1.8,15864
agent_1,text_processing,1,1,0.9052,1.0,2486
agent_3,code_generation,0,1,0.9613,1.5,9340
agent_1,code_generation,0,0,0.9769,1.5,9373
agent_3,data_analysis,1,0,0.9527,1.2,2022
agent_2,image_analysis,0,3,0.9103,1.8,18473
agent_2,text_processing,1,1,0.9687,1.0,3012
agent_3,code_generation,0,1,0.9705,1.5,9824
agent_2,code_generation,1,3,0.907,1.5,5586
agent_3,code_generation,0,0,0.9219,1.5,7389
agent_3,image_analysis,1,3,0.9572,1.8,4528
agent_3,image_analysis,1,0,0.9286,1.8,3272
agent_3,image_analysis,1,2,0.9118,1.8,4350
agent_2,data_analysis,0,2,0.9419,1.2,10849
agent_1,image_analysis,0,1,0.9172,1.8,11901
agent_3,code_generation,0,0,0.9117,1.5,7844
agent_3,code_generation,0,3,0.9561,1.5,10651
agent_3,code_generation,0,1,0.9254,1.5,8958
agent_3,code_generation,0,0,0.9715,1.5,8304
agent_1,data_analysis,1,1,0.9555,1.2,2696
agent_3,code_generation,0,3,0.942,1.5,10740
agent_3,image_analysis,1,2,0.9351,1.8,3827
agent_1,code_generation,0,1,0.9099,1.5,10123
agent_1,code_generation,0,0,0.9442,1.5,8664
agent_2,text_processing,1,2,0.9105,1.0,3361
agent_1,code_generation,0,2,0.9885,1.5,12082
agent_1,text_processing,1,3,0.9892,1.0,2627
agent_2,code_generation,1,0,0.9091,1.5,3400
agent_2,data_analysis,0,0,0.9718,1.2,9152
agent_1,text_processing,1,0,0.9243,1.0,2141
agent_3,image_analysis,1,2,0.9001,1.8,4545
agent_3,text_processing,0,3,0.9436,1.0,8142
agent_1,data_analysis,1,3,0.969,1.2,3166
agent_2,text_processing,1,1,0.9715,1.0,2611
agent_3,code_generation,0,1,0.9374,1.5,10203
agent_1,image_analysis,0,2,0.9851,1.8,14490
agent_2,data_analysis,0,3,0.9765,1.2,11406
agent_3,code_generation,0,2,0.9323,1.5,10066
agent_2,code_generation,1,1,0.9165,1.5,3819
agent_1,text_processing,1,0,0.9048,1.0,1816
agent_1,image_analysis,0,3,0.9056,1.8,15567
agent_2,image_analysis,0,0,0.9837,1.8,12913
agent_3,text_processing,0,0,0.9751,1.0,4989
agent_1,data_analysis,1,1,0.974,1.2,2736
agent_2,text_processing,1,1,0.9286,1.0,3001
agent_2,image_analysis,0,0,0.9283,1.8,12432
agent_3,text_processing,0,0,0.9877,1.0,5333
agent_2,data_analysis,0,1,0.9283,1.2,10092
agent_3,image_analysis,1,3,0.9199,1.8,4541
agent_3,image_analysis,1,1,0.9344,1.8,3813
agent_2,code_generation,1,1,0.9296,1.5,3810
